price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
275000,3,1,1200,7800,1,4,7,1200,0,1954,98126,1230,7070
253000,3,1,1400,9750,1,3,7,1400,0,1968,98198,1640,8050
299950,3,1,1210,9525,1,3,7,1210,0,1955,98106,1680,7620
333000,3,1,1620,5040,1,3,7,1120,500,1964,98118,1790,6178
295000,3,1,1000,8320,1,5,6,1000,0,1951,98155,1090,8450
198000,3,1,860,5185,1,4,6,860,0,1968,98042,1120,5494
350000,3,1,1010,7680,1,4,7,1010,0,1967,98034,1320,7373
396000,3,1,1980,9540,1,3,7,1080,900,1949,98133,1680,9529
399950,3,1,1720,8910,1,4,7,1720,0,1954,98155,1870,8640
212000,3,1,1040,6800,1,5,6,1040,0,1951,98178,1430,6080
215000,3,1,1010,10125,1,4,7,1010,0,1972,98042,1230,10125
299500,3,1,1190,9600,1,3,7,1190,0,1981,98045,1360,10140
243000,3,1,1480,15416,1,4,8,1480,0,1955,98022,1190,10758
190000,3,1,1040,8910,1,3,6,1040,0,1943,98168,1330,9720
765000,3,1,1270,6500,1,4,7,1270,0,1956,98033,2260,7200
426000,3,1,1130,9147,1,5,7,1130,0,1952,98033,1930,9906
217000,3,1,1110,9827,1,3,7,1110,0,1966,98198,1540,10187
230000,3,1,940,10875,1,3,7,940,0,1957,98056,1250,11200
250000,3,1,930,6060,1,4,6,930,0,1973,98118,1640,6364
410500,3,1,1150,6800,1,3,7,1150,0,1954,98133,1210,6800
250000,3,1,1660,7650,1.5,3,7,1350,310,1910,98118,1750,5760
570000,3,1,1660,7650,1.5,3,7,1350,310,1910,98118,1750,5760
223000,3,1,1220,71191,1,3,6,1220,0,1952,98023,1960,15378
280000,3,1,1330,20562,1.5,3,5,1330,0,1959,98045,1350,20562
272000,3,1,1130,8100,1.5,3,6,1130,0,1934,98168,1080,8100
221000,3,1,1150,7260,1,3,7,1150,0,1959,98133,1200,7888
149000,3,1,1090,2800,1,3,6,1090,0,1969,98092,1040,2960
225000,3,1,990,8012,1,4,7,990,0,1966,98058,1260,9060
190000,3,1,1640,8100,1,3,6,1040,600,1939,98146,1600,8100
465000,3,1,1210,4872,1,4,6,1210,0,1949,98118,1070,4872
249950,3,1,1370,11658,1,4,6,1370,0,1958,98058,1080,9198
499950,3,1,1830,3000,1.5,3,7,1430,400,1926,98103,1510,2500
354900,3,1,1720,16552,1,4,7,1720,0,1971,98059,1550,15457
240000,3,1,1150,4825,1,4,6,1150,0,1957,98027,1760,7121
281500,3,1,1270,7500,1,3,7,1270,0,1953,98146,1340,3000
350000,3,1,1370,8162,1.5,3,6,1370,0,1949,98125,1560,8250
361000,3,1,1100,4046,1.5,4,6,1100,0,1922,98198,2550,7847
222000,3,1,1460,8400,1,4,6,1460,0,1962,98023,1060,8563
180000,3,1,780,3540,1,2,6,780,0,1920,98118,1260,3540
180000,3,1,840,5700,1,4,5,840,0,1945,98038,1430,12600
205000,3,1,860,7467,1,3,6,860,0,1944,98178,1280,7467
275500,3,1,1060,7246,1,4,6,1060,0,1981,98056,1090,6694
457500,3,1,960,4600,1.5,4,6,960,0,1927,98118,1380,5175
277000,3,1,1140,8144,1,3,7,1140,0,1956,98155,1150,8144
165000,3,1,970,6600,1,3,7,970,0,1965,98168,1200,6600
425000,3,1,980,4800,1.5,3,7,980,0,1926,98118,2030,7200
440000,3,1,1040,4000,1,3,7,1040,0,1950,98122,1170,4000
485000,3,1,1260,7250,1,3,7,960,300,1940,98115,1540,7250
295000,3,1,830,3386,1,3,6,830,0,1942,98133,1300,3844
285000,3,1,1210,4731,1.5,3,7,1210,0,1901,98117,1450,5264
275000,3,1,1320,11090,1,3,7,1320,0,1955,98155,1320,8319
280000,3,1,1100,5132,1,3,6,840,260,1948,98103,1280,5132
215000,3,1,810,5240,1,3,6,810,0,1942,98166,1700,5245
279900,3,1,1400,10800,1,3,6,1400,0,1962,98034,1430,10000
323000,3,1,1590,7759,2,4,7,1590,0,1912,98065,1600,7200
300000,3,1,1320,7200,1,4,7,1320,0,1959,98056,1720,7249
183500,3,1,1040,8892,1,4,6,800,240,1958,98023,820,9000
339950,3,1,1050,5402,1.5,4,7,1050,0,1906,98144,1510,4685
485000,3,1,1020,9835,1,5,7,1020,0,1955,98006,1210,9622
250000,3,1,1250,7920,1,4,7,1250,0,1960,98059,1440,9648
245000,3,1,990,9599,1,4,6,990,0,1959,98002,1216,10364
575000,3,1,1740,9163,1,3,7,1740,0,1954,98125,1490,6509
545000,3,1,1510,5000,1.5,3,7,1510,0,1909,98105,1680,4000
600000,3,1,940,19000,1,3,6,940,0,1945,98004,2280,19000
396480,3,1,1000,10800,1,3,7,1000,0,1959,98027,1140,16846
1.03E+06,3,1,2050,4800,2,3,8,1950,100,1922,98112,2220,4800
260656,3,1,1620,13803,1,4,6,1620,0,1969,98038,1260,10370
320000,3,1,1060,5000,1,3,7,1060,0,1958,98106,1220,4600
290000,3,1,1150,8145,1,4,6,990,160,1932,98155,1200,8145
465000,3,1,910,4500,1,3,7,910,0,1948,98117,1370,5000
435000,3,1,940,7590,1,4,6,940,0,1959,98008,1250,7590
330000,3,1,1040,11900,1,5,6,1040,0,1972,98070,1250,9600
239000,3,1,1200,7810,1,4,7,1200,0,1967,98038,1590,7800
290000,3,1,1240,9300,1,3,7,1240,0,1954,98148,1250,9300
219900,3,1,970,7742,1,4,6,970,0,1967,98003,970,7650
300000,3,1,1090,9900,1,4,7,1090,0,1955,98052,1720,10419
578000,3,1,1500,4500,1,3,7,1120,380,1938,98117,1440,4500
205000,3,1,1290,6566,1,5,7,1290,0,1976,98023,1690,6860
256000,3,1,1290,4720,1,3,6,790,500,1948,98106,1110,4720
245000,3,1,1370,6000,1,3,7,1370,0,1955,98146,1370,9520
339000,3,1,1100,4128,1,4,7,720,380,1942,98126,1510,4538
260000,3,1,1790,11884,1,3,7,1790,0,1951,98031,1660,11513
206000,3,1,1060,10350,1,4,7,1060,0,1980,98038,1500,9660
339900,3,1,1200,9087,1,5,7,1200,0,1969,98056,1250,11826
416500,3,1,1100,4184,1,4,7,1100,0,1965,98136,1630,4366
253000,3,1,1030,6250,1,3,7,1030,0,1960,98056,1160,7250
460000,3,1,1140,4600,1,3,7,1140,0,1942,98103,1370,5000
190000,3,1,950,7610,1,3,7,950,0,1983,98092,1360,7938
465000,3,1,1100,145490,1.5,4,6,1100,0,1915,98024,1100,11610
219950,3,1,1020,4960,1.5,3,6,920,100,1926,98118,1230,7335
415000,3,1,2020,19210,1,3,6,1760,260,1949,98028,1780,14469
725000,3,1,1000,19969,1,3,7,1000,0,1951,98033,1370,7962
404600,3,1,1570,7727,1,4,8,1270,300,1958,98056,2440,7727
258000,3,1,1490,7435,1,3,7,1120,370,1969,98198,1490,7530
450000,3,1,1360,3737,1.5,4,6,1360,0,1910,98107,1820,4500
340000,3,1,1010,7500,1,4,7,1010,0,1975,98074,1230,7500
249900,3,1,1100,5000,1,3,7,1100,0,1960,98118,1020,5000
152000,3,1,1090,3264,1,4,6,1090,0,1969,98092,1090,3330
530000,3,1,1440,27505,1,3,8,1440,0,1951,98177,2430,16400
310000,3,1,1020,55756,1,3,7,1020,0,1961,98042,1490,12745
500000,3,1,2000,21780,1,3,8,1480,520,1978,98074,2000,45738
250000,3,1,920,4429,1,3,7,920,0,1952,98118,1320,7860
269950,3,1,990,9950,1,5,7,990,0,1961,98056,1370,9260
329000,3,1,1140,5258,1.5,3,6,1140,0,1911,98146,1140,5280
182000,3,1,1060,7350,1,4,7,1060,0,1959,98032,1060,7350
199950,3,1,1340,7260,1.5,3,6,1340,0,1944,98178,1210,7260
299000,3,1,1510,6200,1,3,6,1010,500,1955,98118,1710,8623
210000,3,1,1200,7200,1,3,6,1200,0,1977,98030,1200,7420
540000,3,1,1050,4160,1,4,7,1050,0,1925,98115,1580,3680
120000,3,1,1150,8924,1,3,6,1150,0,1943,98030,1492,8924
175000,3,1,1150,8924,1,3,6,1150,0,1943,98030,1492,8924
169900,3,1,910,5800,1.5,4,5,910,0,1900,98022,1400,6766
330000,3,1,1250,9126,1,3,7,1250,0,1969,98077,1440,10620
217000,3,1,1400,7800,1,3,7,1400,0,1962,98059,1400,7800
615000,3,1,1120,12500,1,4,7,1120,0,1977,98033,2380,10000
183000,3,1,1170,7320,1,3,7,1170,0,1962,98188,2040,7320
475000,3,1,1470,9750,1,3,7,1470,0,1963,98034,1300,9750
305000,3,1,1160,11776,1,3,7,1160,0,1968,98077,1160,10050
279000,3,1,1400,9450,1,4,7,1060,340,1955,98056,1400,8108
280000,3,1,1090,10710,1,4,7,1090,0,1962,98056,1090,10440
237000,3,1,1160,6132,1,4,7,1160,0,1958,98056,1280,6132
200000,3,1,2120,31564,1,3,7,1220,900,1942,98168,1790,11571
153000,3,1,1270,6405,1.5,3,6,1270,0,1944,98178,1110,6405
355500,3,1,1120,10032,1,3,7,1120,0,1962,98034,1210,9918
160000,3,1,860,11900,1,4,6,860,0,1963,98030,1660,10248
355200,3,1,1120,7320,1,4,7,1120,0,1954,98146,1410,6328
379500,3,1,1110,7128,1,3,7,1110,0,1980,98052,1510,7107
390000,3,1,1240,3600,1.5,3,7,1240,0,1902,98144,1680,3600
261000,3,1,1660,11200,1,3,7,1660,0,1957,98056,1380,10875
275000,3,1,1230,171190,1,3,7,1230,0,1973,98070,1550,15450
399000,3,1,1460,8290,1,3,8,1460,0,1959,98125,1470,8290
184000,3,1,1100,8680,1,3,6,1100,0,1962,98023,1100,9220
200000,3,1,1040,8925,1,4,6,1040,0,1961,98023,1040,8925
285650,3,1,1040,8199,1,3,7,1040,0,1953,98155,1420,8200
444950,3,1,1760,6927,1,3,7,1050,710,1962,98011,2060,9120
565000,3,1,1260,4080,1.5,4,7,1260,0,1928,98103,1130,3876
220000,3,1,1460,10200,1,4,7,1460,0,1957,98055,1460,8500
299000,3,1,1550,8778,1,3,7,1250,300,1952,98118,2120,7268
357500,3,1,1450,8100,1,3,6,1450,0,1952,98125,1450,7800
665000,3,1,1260,24550,1.5,4,7,1260,0,1937,98136,2500,12320
365000,3,1,1030,4700,1,3,7,1030,0,1952,98146,1030,4700
249000,3,1,1752,14626,2,3,8,1752,0,2005,98032,1800,9000
220000,3,1,1180,5002,1.5,3,7,1180,0,1946,98155,1470,8410
375000,3,1,1000,6947,1,4,7,1000,0,1947,98125,1000,6947
82000,3,1,860,10426,1,3,6,860,0,1954,98146,1140,11250
219900,3,1,860,10426,1,3,6,860,0,1954,98146,1140,11250
440000,3,1,1210,5750,1.5,4,7,1210,0,1910,98136,1160,5000
305000,3,1,1710,19115,1,3,6,1710,0,1986,98014,1650,15144
474900,3,1,1630,8308,1.5,3,7,1630,0,1948,98146,1170,8308
425000,3,1,1240,5750,1,4,6,1240,0,1948,98116,1240,5750
358000,3,1,1150,4681,1,3,7,1150,0,1955,98133,1150,6800
235000,3,1,960,5030,1,3,7,960,0,1955,98118,1460,5400
545000,3,1,960,5030,1,3,7,960,0,1955,98118,1460,5400
350000,3,1,1010,9360,1,3,6,1010,0,1981,98033,1470,9360
532000,3,1,2360,5012,1,3,7,1560,800,1964,98116,1690,4800
354000,3,1,1130,11250,1,3,7,1130,0,1965,98034,1410,11250
414500,3,1,1050,6002,1,3,7,840,210,1941,98115,1180,6003
362500,3,1,1520,9507,1,3,7,1520,0,1954,98125,1360,7219
408000,3,1,1420,8000,1,3,7,1420,0,1950,98118,1780,8295
1.01E+06,3,1,1640,12855,1.5,5,6,1500,140,1920,98004,2190,11262
239300,3,1,1070,5750,1,3,7,1070,0,1952,98178,1420,6500
400000,3,1,1460,43000,1,3,7,1460,0,1952,98166,2250,20023
225000,3,1,1790,6120,1,3,6,1790,0,1937,98146,830,6120
302100,3,1,1790,6120,1,3,6,1790,0,1937,98146,830,6120
306000,3,1,1450,7200,1,3,7,1010,440,1969,98034,1500,6767
324950,3,1,1210,7440,1,3,7,1210,0,1949,98155,1120,7440
207000,3,1,1490,8995,1,4,7,1490,0,1954,98168,1490,9000
238000,3,1,1240,5700,1.5,5,6,1240,0,1953,98056,1140,5700
343000,3,1,1410,18600,1,5,7,1410,0,1960,98059,1610,24941
239950,3,1,1140,8366,1,5,6,1140,0,1943,98058,960,7200
200000,3,1,1050,5000,1,4,6,1050,0,1967,98056,1050,5200
320000,3,1,960,6180,1,4,6,960,0,1910,98118,1250,4120
420000,3,1,1320,5500,1,3,7,1320,0,1955,98116,1480,5250
315000,3,1,1390,8333,1,3,7,1390,0,1982,98155,1320,7090
189000,3,1,860,5200,1,5,6,860,0,1969,98042,1010,5200
575000,3,1,1220,5652,1,3,6,1220,0,1905,98116,1490,2467
175000,3,1,1010,7034,1,3,7,1010,0,1954,98055,1440,10994
380000,3,1,1260,7980,1,3,7,1260,0,1951,98177,1760,7606
249000,3,1,1050,8498,1,4,7,1050,0,1959,98031,1050,8498
289900,3,1,1180,7068,1,3,6,1180,0,1944,98178,1180,7068
260000,3,1,1200,4592,1,3,6,800,400,1950,98106,940,4440
139000,3,1,1100,17334,1,3,7,1100,0,1978,98001,1530,18694
245000,3,1,1380,9875,1,3,7,1380,0,1959,98168,1200,6250
500000,3,1,1370,3500,1.5,3,7,1370,0,1905,98103,1590,4500
361000,3,1,1040,6720,1.5,3,7,1040,0,1951,98155,1880,11407
155000,3,1,1250,6250,1,2,7,1030,220,1949,98108,1130,6250
199129,3,1,860,33664,1,4,6,860,0,1955,98001,1290,18287
233000,3,1,1250,6180,1.5,3,7,1250,0,1955,98155,1490,6180
275000,3,1,1080,6000,1,4,7,1080,0,1952,98133,1200,7210
411500,3,1,1130,8159,1,4,7,1130,0,1954,98133,1570,8162
790000,3,1,1290,6380,1.5,3,7,1290,0,1930,98115,1630,6380
415000,3,1,1570,11752,1.5,5,8,1570,0,1930,98133,2010,8291
499950,3,1,1870,4984,1,3,7,1120,750,1955,98116,1650,5750
367500,3,1,1270,8792,1,5,7,1270,0,1969,98056,1780,8792
235000,3,1,1430,7599,1.5,4,6,1010,420,1930,98168,1290,10320
347000,3,1,1010,7200,1,3,7,1010,0,1968,98034,1120,7200
485000,3,1,1500,4100,1.5,3,7,1370,130,1926,98107,1500,4100
205950,3,1,1490,8239,1,4,6,1490,0,1963,98023,1200,8470
392000,3,1,1230,9600,1,3,7,1230,0,1952,98118,1510,6600
364500,3,1,1600,4489,1,3,6,800,800,1944,98126,1640,6013
585000,3,1,1870,2807,1.5,4,7,1580,290,1927,98107,1640,4500
309000,3,1,1820,8142,1,3,7,1040,780,1961,98168,1820,8142
204000,3,1,1200,12500,1.5,3,6,1200,0,1936,98198,1200,7500
392500,3,1,1660,8839,1,4,7,1660,0,1947,98155,1230,9236
370000,3,1,1060,7419,1,4,6,1060,0,1906,98177,2190,5953
290000,3,1,1010,10800,1,4,7,1010,0,1972,98045,1370,9500
399950,3,1,1470,7930,1,3,7,1070,400,1950,98177,1440,8100
250000,3,1,1700,7700,1,3,7,1120,580,1960,98168,1700,8800
428750,3,1,1100,4080,1,4,7,900,200,1929,98103,1170,4080
342000,3,1,1980,6450,1,4,6,1120,860,1950,98106,1180,5160
320000,3,1,1120,10576,1,4,7,1120,0,1969,98077,1300,10000
230000,3,1,1640,7187,1,3,7,1640,0,1966,98058,1340,8346
485000,3,1,1250,7200,1,3,7,1250,0,1964,98008,1430,7400
490000,3,1,1180,2250,1.5,3,7,1180,0,1902,98117,1320,5100
397990,3,1,1180,11862,1,4,7,1180,0,1948,98177,1540,8100
553000,3,1,1310,18135,1,3,7,1310,0,1948,98008,2150,18135
254000,3,1,1270,16800,1,4,7,1270,0,1957,98188,1700,10200
842000,3,1,1620,4774,1.5,3,7,1620,0,1920,98103,1880,4560
220000,3,1,1230,9720,1,5,7,1230,0,1969,98042,1230,9720
499950,3,1,980,6380,1,3,7,760,220,1941,98115,1390,6380
333000,3,1,1250,8450,1,4,7,1250,0,1954,98146,1350,9300
145000,3,1,1010,11880,1,3,7,1010,0,1960,98030,1150,9435
255000,3,1,1010,11880,1,3,7,1010,0,1960,98030,1150,9435
245000,3,1,1020,8625,1,3,7,1020,0,1978,98045,1290,9440
325000,3,1,1590,8160,1,3,7,1090,500,1954,98198,1540,10500
383001,3,1,1180,7210,1,4,7,1180,0,1963,98034,1700,7210
200000,3,1,1150,4800,1.5,4,6,1150,0,1938,98002,1310,9510
275000,3,1,1250,10744,1,3,6,1250,0,1942,98198,1500,10710
196000,3,1,1000,8470,1,4,6,1000,0,1963,98023,1020,8470
144000,3,1,980,6800,1,3,6,980,0,1946,98058,1140,9975
225000,3,1,960,6500,1,4,5,960,0,1954,98056,1150,6500
250000,3,1,1520,7800,1,4,7,1120,400,1967,98032,1740,8000
305000,3,1,950,13475,1,3,7,950,0,1950,98155,1240,8910
480000,3,1,1100,5700,1,3,7,1100,0,1950,98115,1560,6588
475000,3,1,1380,4635,1,4,6,1380,0,1919,98144,1790,4635
243000,3,1,1500,6600,1,2,6,1500,0,1970,98168,1730,6600
406000,3,1,1090,11292,1,4,7,1090,0,1952,98133,1570,8198
209950,3,1,970,9583,1,4,6,970,0,1967,98023,970,7875
467500,3,1,1830,6453,1,4,7,1830,0,1956,98125,1670,8012
950000,3,1,1720,9830,1,4,7,1720,0,1946,98040,3200,8923
925000,3,1,1630,3200,1.5,4,8,1630,0,1912,98109,1710,3600
201500,3,1,1160,8320,1,4,7,1160,0,1959,98032,1480,7800
371000,3,1,890,7200,1,3,7,890,0,1951,98125,1630,7455
197200,3,1,1140,8775,1,3,6,990,150,1942,98146,1300,8775
529950,3,1,1240,5000,1.5,5,7,1240,0,1909,98107,1240,4900
430000,3,1,940,12521,1.5,4,7,940,0,1949,98133,1920,9046
375000,3,1,1210,7425,1,4,6,1210,0,1910,98133,1260,7425
248000,3,1,1470,7680,1,3,7,1220,250,1946,98106,1470,6784
546940,3,1,1470,7680,1,3,7,1220,250,1946,98106,1470,6784
297000,3,1,1340,18000,1,4,7,1340,0,1924,98070,1660,196591
310000,3,1,1250,10723,1,4,7,1250,0,1961,98059,1520,10723
645000,3,1,2270,4182,1,4,7,1170,1100,1946,98115,1860,4080
380000,3,1,1380,8147,1,4,7,1380,0,1948,98155,1360,8147
265000,3,1,1020,8610,1,5,7,1020,0,1959,98056,1070,5940
365000,3,1,1380,30940,2,3,8,1380,0,1976,98042,2350,32500
215000,3,1,880,7648,1,4,6,880,0,1940,98022,1020,7566
1.30E+06,3,1,2040,7936,1,5,8,1680,360,1940,98177,2300,10080
300000,3,1,1150,7314,1,3,7,1150,0,1960,98008,1350,7350
249000,3,1,1000,19204,1,3,7,1000,0,1968,98042,2450,25927
277000,3,1,1100,8536,1,4,7,1100,0,1957,98118,1570,8040
270000,3,1,1830,8209,1,3,7,1830,0,1942,98028,2150,12000
350000,3,1,2010,6000,1,3,7,1210,800,1967,98108,2460,6000
273000,3,1,1500,6250,1,3,6,890,610,1945,98126,1210,6250
264250,3,1,1420,7420,1.5,3,6,1420,0,1944,98178,1290,6600
215000,3,1,980,5600,1,2,6,980,0,1949,98106,1840,5302
473000,3,1,1280,10000,1,4,7,1280,0,1954,98006,1240,10000
201000,3,1,980,9682,1,3,7,980,0,1969,98031,1580,9682
399000,3,1,860,9403,1,4,6,860,0,1942,98033,2136,13009
400000,3,1,1430,10005,1.5,4,7,1430,0,1950,98133,1720,8822
290000,3,1,960,4560,1,4,7,960,0,1968,98106,970,4800
195700,3,1,1120,5200,1,5,7,1120,0,1976,98042,1690,5200
450000,3,1,1290,5440,1,4,6,790,500,1929,98117,1220,5464
415000,3,1,1630,8146,1,3,7,1630,0,1952,98125,1480,8146
357000,3,1,1370,6450,1,3,7,1370,0,1948,98125,1550,6898
215000,3,1,1280,9775,1,3,6,1280,0,1964,98003,1230,8750
410000,3,1,1190,5280,1,4,7,1190,0,1957,98146,1280,5280
292000,3,1,1730,21183,1,3,7,1030,700,1955,98168,1610,13000
315000,3,1,1160,3700,1.5,3,7,1160,0,1909,98106,1340,3750
499950,3,1,1440,5580,1.5,3,7,1440,0,1908,98115,2010,5580
336500,3,1,1480,7284,1,3,7,970,510,1963,98133,2020,7920
450000,3,1,1450,3350,1.5,4,7,1450,0,1919,98126,1340,4255
202000,3,1,1010,9750,1,5,7,1010,0,1969,98042,1230,9750
216500,3,1,1170,9000,1,4,6,1170,0,1918,98022,1280,8160
305000,3,1,910,8008,1,3,7,910,0,1971,98034,1480,7404
225000,3,1,1120,10665,1,4,6,1120,0,1961,98001,1240,10639
137124,3,1,960,27442,1,4,6,960,0,1970,98058,1100,29019
875000,3,1,1160,10732,1,3,7,1160,0,1953,98004,2390,13656
240000,3,1,1310,7125,1,4,7,1310,0,1978,98042,1650,7290
210500,3,1,1840,10178,1,3,7,1040,800,1960,98198,2040,10660
234000,3,1,1240,239144,1,3,6,1240,0,1921,98038,1990,109335
380000,3,1,1160,9375,1,3,7,1160,0,1967,98077,1160,9650
210000,3,1,1070,8179,1,3,6,1070,0,1949,98146,1050,8177
525000,3,1,2000,22500,1,3,7,1680,320,1939,98125,2000,10000
335000,3,1,1120,9075,1,3,7,1120,0,1977,98077,1120,9705
835000,3,1,3060,30166,1,5,8,3060,0,1959,98027,1880,19602
655000,3,1,1370,5250,1,3,7,1070,300,1939,98109,2410,4200
160000,3,1,1060,8000,1,4,6,1060,0,1927,98002,1060,4697
385000,3,1,1250,7300,1,4,7,1250,0,1956,98008,1540,7400
255000,3,1,1140,8528,1,5,7,1140,0,1967,98022,1140,8112
578500,3,1,1490,5700,1.5,3,7,1490,0,1916,98103,2290,5700
529000,3,1,1590,6420,1,3,7,1590,0,1944,98136,1780,5900
375000,3,1,1870,7671,1,4,8,1720,150,1937,98177,1460,7679
315500,3,1,1160,10500,1,4,7,1160,0,1966,98034,1520,10500
466500,3,1,1430,3840,1,3,7,950,480,1945,98117,1430,3840
365000,3,1,1120,8443,1,3,7,1120,0,1953,98133,1450,8433
333760,3,1,1300,5880,1,3,7,1300,0,1968,98052,1300,7700
200000,3,1,1150,10132,1,4,7,1150,0,1970,98023,1180,8713
312500,3,1,1170,7350,1,4,7,1170,0,1960,98008,1170,7350
250000,3,1,1100,7470,1,4,5,1100,0,1917,98065,1280,7055
309000,3,1,1140,6400,1,3,7,1140,0,1962,98168,1340,6650
373000,3,1,1290,8974,1,5,7,1290,0,1976,98072,1540,7500
235000,3,1,1210,6000,1,3,7,1210,0,1930,98178,1210,6000
775000,3,1,1460,6198,1.5,4,7,1460,0,1916,98107,2280,5160
235000,3,1,1864,6978,1,4,7,1864,0,1958,98002,990,8000
270000,3,1,1500,5605,1,5,6,750,750,1942,98106,1050,9100
505000,3,1,1020,5410,1,4,7,880,140,1928,98115,1580,5376
325000,3,1,1160,11799,1,3,7,1160,0,1966,98034,1220,10500
530000,3,1,1370,4040,1.5,3,7,1370,0,1906,98103,1220,3030
169950,3,1,1180,9832,1,3,7,1180,0,1970,98042,1220,9894
279000,3,1,1520,8055,1.5,3,7,1520,0,1952,98125,1560,8160
212644,3,1,1570,9650,1.5,5,5,1570,0,1922,98010,1330,9650
313950,3,1,1510,6083,1,4,6,860,650,1940,98115,1510,5712
415000,3,1,1510,6083,1,4,6,860,650,1940,98115,1510,5712
490000,3,1,1420,11040,1,4,7,1420,0,1961,98007,1530,8208
217500,3,1,1040,9750,1,3,7,1040,0,1959,98188,1510,11100
125000,3,1,920,7314,1,3,6,920,0,1960,98002,1010,7420
208000,3,1,920,7314,1,3,6,920,0,1960,98002,1010,7420
405000,3,1,1280,11625,1,4,7,1280,0,1977,98053,1320,10875
465000,3,1,930,3348,1,4,6,930,0,1926,98118,1210,3348
254000,3,1,1160,7560,1,4,6,1160,0,1958,98058,1160,7560
398000,3,1,1480,6550,1.5,4,6,1480,0,1925,98126,1200,6550
745000,3,1,1390,9112,1,4,7,1390,0,1951,98004,2290,9112
550000,3,1,980,10960,1,4,7,980,0,1953,98005,2100,10960
216000,3,1,1730,7950,1,4,7,1180,550,1961,98198,1830,8890
355000,3,1,1650,10075,1,3,7,1170,480,1955,98177,1690,8125
350000,3,1,1250,9786,1,4,7,1250,0,1969,98072,1660,9621
134000,3,1,1270,8508,1,4,6,650,620,1942,98168,1200,9415
180000,3,1,1280,4875,1,5,6,1280,0,1969,98042,1060,4875
242500,3,1,1020,5870,1,3,6,1020,0,1941,98155,1160,6901
170500,3,1,1640,13939,1,3,7,1040,600,1960,98198,2080,13000
265000,3,1,1620,9450,1.5,3,7,1620,0,1928,98168,2070,11970
250000,3,1,1040,8000,1,4,7,1040,0,1956,98166,1170,9450
460000,3,1,1860,6360,1,3,8,1470,390,1954,98136,1770,6175
385000,3,1,1020,5950,1,3,6,880,140,1950,98106,1800,5950
148226,3,1,1400,7360,1,4,7,1400,0,1968,98092,1600,8030
313000,3,1,1510,10369,1,4,7,1010,500,1968,98059,1510,16057
150000,3,1,1320,8220,1,3,7,1320,0,1959,98198,1320,7920
310000,3,1,1520,6500,1,3,7,990,530,1958,98198,1500,7500
205000,3,1,1010,8800,1,4,7,1010,0,1968,98002,1550,7700
209000,3,1,920,5200,1,4,6,920,0,1969,98042,920,4875
410000,3,1,1330,5000,1,3,7,1120,210,1957,98125,1920,7790
440000,3,1,1410,8925,1,3,7,1410,0,1958,98052,1330,8925
549995,3,1,1120,6600,1,3,7,1120,0,1943,98105,1300,6600
563225,3,1,2460,4000,1.5,4,7,1370,1090,1918,98112,1680,4000
738000,3,1,1280,3900,1,4,7,1280,0,1921,98103,2020,4560
435000,3,1,1120,9656,1,5,7,1120,0,1955,98006,1720,9908
278000,3,1,1230,9440,1,3,7,1230,0,1978,98045,1230,10296
402500,3,1,990,10752,1.5,4,7,990,0,1929,98133,1820,7600
704000,3,1,1140,6120,1.5,3,7,1140,0,1926,98115,1800,4080
222000,3,1,990,7520,1,4,7,990,0,1958,98002,990,7440
392000,3,1,1090,6125,1,4,6,790,300,1945,98126,1050,6125
392500,3,1,1390,10500,1.5,3,6,1390,0,1940,98024,1350,9800
443000,3,1,1280,5460,1.5,4,7,1280,0,1931,98133,1390,5500
194000,3,1,1050,7577,1,3,7,1050,0,1983,98023,1430,7245
265000,3,1,1800,7650,1,5,7,1800,0,1957,98056,1230,7650
520000,3,1,940,3000,1.5,3,7,940,0,1903,98122,1210,3500
281000,3,1,1300,5782,1,4,6,1300,0,1959,98065,1020,7200
175000,3,1,1030,8395,1,4,7,1030,0,1960,98023,1370,9380
442500,3,1,1120,8200,1,4,7,1120,0,1938,98125,1820,7205
435000,3,1,1180,4219,1,3,7,1060,120,1939,98117,1630,4219
594000,3,1,1320,5000,1,4,7,1090,230,1920,98107,1700,5000
213950,3,1,1430,7000,1,3,6,1430,0,1968,98023,1050,7700
207000,3,1,990,10800,1,4,6,990,0,1959,98002,1060,10364
255000,3,1,1710,12000,1,4,7,1710,0,1972,98001,1310,9600
201000,3,1,1460,9750,1,4,7,1460,0,1969,98042,1270,9750
215000,3,1,1060,7900,1,3,7,1060,0,1961,98058,1310,7900
324000,3,1,1160,7202,1,4,7,1160,0,1957,98133,1620,8598
500000,3,1,1220,3400,1,3,7,1060,160,1927,98117,1350,3750
320000,3,1,860,5060,1.5,3,7,860,0,1927,98133,880,5060
360000,3,1,1280,3870,1,3,7,640,640,1945,98122,1280,4800
411500,3,1,1110,7208,1,3,7,1110,0,1980,98052,1440,7210
355000,3,1,1210,6650,1,3,6,1210,0,1959,98008,990,7590
300000,3,1,2120,7735,1,4,7,1060,1060,1967,98059,1010,8570
522000,3,1,1230,4600,1.5,3,7,1230,0,1929,98116,1230,4600
308000,3,1,1010,8800,1,4,7,1010,0,1954,98118,1400,4095
397500,3,1,1480,5100,1.5,3,7,1480,0,1938,98103,1300,5100
